CNN,Training image count,Noise addition,Label count,Epoch count,Loss,Accuracy
Fashion-MNIST,20000,1,2,79,3.15E-08,1
Fashion-MNIST,20000,1,2,80,3.14E-09,1
Fashion-MNIST,20000,1,2,81,1.19E-10,1
Fashion-MNIST,20000,1,2,82,1.19E-11,1
Fashion-MNIST,20000,1,2,83,0.00E+00,1
Fashion-MNIST,20000,1,2,84,0.00E+00,1
Fashion-MNIST,20000,1,2,85,1.19E-11,1
Fashion-MNIST,20000,1,2,86,0.00E+00,1
Fashion-MNIST,20000,1,2,87,0.00E+00,1
Fashion-MNIST,20000,1,2,88,1.19E-10,1
Fashion-MNIST,20000,1,2,89,0.00E+00,1
Fashion-MNIST,20000,1,2,90,0.00E+00,1
Fashion-MNIST,20000,1,2,91,0.00E+00,1
Fashion-MNIST,20000,1,2,92,0.00E+00,1
Fashion-MNIST,20000,1,2,93,0.00E+00,1
Fashion-MNIST,20000,1,2,94,0.00E+00,1
Fashion-MNIST,20000,1,2,95,1.20E-09,1
Fashion-MNIST,20000,1,2,96,0.00E+00,1
Fashion-MNIST,20000,1,2,97,0.00E+00,1
Fashion-MNIST,20000,1,2,98,0.00E+00,1
Fashion-MNIST,20000,1,2,99,0.00E+00,1
Fashion-MNIST,20000,1,2,100,0.00E+00,1
Fashion-MNIST,20000,1,3,1,0.5361,0.7238
Fashion-MNIST,20000,1,3,2,0.198,0.941
Fashion-MNIST,20000,1,3,3,0.056,0.9835
Fashion-MNIST,20000,1,3,4,0.0184,0.9967
Fashion-MNIST,20000,1,3,5,0.0125,0.9976
Fashion-MNIST,20000,1,3,6,0.0075,0.999
Fashion-MNIST,20000,1,3,7,0.0052,0.9994
Fashion-MNIST,20000,1,3,8,0.0046,0.9995
Fashion-MNIST,20000,1,3,9,0.0041,0.999
Fashion-MNIST,20000,1,3,10,0.0037,0.999
Fashion-MNIST,20000,1,3,11,0.0034,0.9993
Fashion-MNIST,20000,1,3,12,0.0029,0.9995
Fashion-MNIST,20000,1,3,13,0.0029,0.9994
Fashion-MNIST,20000,1,3,14,0.0017,0.9997
Fashion-MNIST,20000,1,3,15,0.001,0.9999
Fashion-MNIST,20000,1,3,16,0.0015,0.9998
Fashion-MNIST,20000,1,3,17,0.0019,0.9993
Fashion-MNIST,20000,1,3,18,0.0012,0.9999
Fashion-MNIST,20000,1,3,19,0.0012,0.9997
Fashion-MNIST,20000,1,3,20,0.0019,0.9995
Fashion-MNIST,20000,1,3,21,8.61E-04,0.9998
Fashion-MNIST,20000,1,3,22,9.74E-04,0.9998
Fashion-MNIST,20000,1,3,23,7.67E-04,0.9999
Fashion-MNIST,20000,1,3,24,0.0017,0.9993
Fashion-MNIST,20000,1,3,25,5.89E-04,1
Fashion-MNIST,20000,1,3,26,5.92E-04,0.9999
Fashion-MNIST,20000,1,3,27,9.59E-04,0.9998
Fashion-MNIST,20000,1,3,28,0.0011,0.9998
Fashion-MNIST,20000,1,3,29,0.001,0.9997
Fashion-MNIST,20000,1,3,30,0.0014,0.9995
Fashion-MNIST,20000,1,3,31,0.0013,0.9995
Fashion-MNIST,20000,1,3,32,5.07E-04,0.9999
Fashion-MNIST,20000,1,3,33,0.0012,0.9996
Fashion-MNIST,20000,1,3,34,9.16E-04,0.9998
Fashion-MNIST,20000,1,3,35,3.62E-04,0.9999
Fashion-MNIST,20000,1,3,36,8.45E-04,0.9999
Fashion-MNIST,20000,1,3,37,9.89E-04,0.9996
Fashion-MNIST,20000,1,3,38,7.09E-04,0.9998
Fashion-MNIST,20000,1,3,39,5.04E-04,0.9999
Fashion-MNIST,20000,1,3,40,3.65E-04,1
Fashion-MNIST,20000,1,3,41,7.88E-04,0.9997
Fashion-MNIST,20000,1,3,42,3.01E-04,0.9998
Fashion-MNIST,20000,1,3,43,2.81E-04,0.9999
Fashion-MNIST,20000,1,3,44,1.65E-04,1
Fashion-MNIST,20000,1,3,45,8.88E-04,0.9998
Fashion-MNIST,20000,1,3,46,8.46E-04,0.9999
Fashion-MNIST,20000,1,3,47,6.42E-04,0.9997
Fashion-MNIST,20000,1,3,48,6.67E-04,0.9997
Fashion-MNIST,20000,1,3,49,6.61E-04,0.9997
Fashion-MNIST,20000,1,3,50,2.32E-04,0.9999
Fashion-MNIST,20000,1,3,51,3.33E-04,0.9997
Fashion-MNIST,20000,1,3,52,1.49E-04,1
Fashion-MNIST,20000,1,3,53,0.0011,0.9997
Fashion-MNIST,20000,1,3,54,2.90E-04,0.9999
Fashion-MNIST,20000,1,3,55,2.85E-04,0.9999
Fashion-MNIST,20000,1,3,56,2.66E-04,0.9999
Fashion-MNIST,20000,1,3,57,7.96E-05,1
Fashion-MNIST,20000,1,3,58,1.08E-04,1
Fashion-MNIST,20000,1,3,59,2.44E-04,0.9999
Fashion-MNIST,20000,1,3,60,8.33E-05,1
Fashion-MNIST,20000,1,3,61,5.17E-05,1
Fashion-MNIST,20000,1,3,62,5.75E-05,1
Fashion-MNIST,20000,1,3,63,7.25E-04,0.9998
Fashion-MNIST,20000,1,3,64,3.22E-04,0.9999
Fashion-MNIST,20000,1,3,65,2.28E-04,0.9999
Fashion-MNIST,20000,1,3,66,1.49E-04,1
Fashion-MNIST,20000,1,3,67,5.46E-04,0.9998
Fashion-MNIST,20000,1,3,68,7.92E-04,0.9998
Fashion-MNIST,20000,1,3,69,3.67E-04,0.9998
Fashion-MNIST,20000,1,3,70,3.67E-04,0.9998
Fashion-MNIST,20000,1,3,71,4.63E-04,0.9999
Fashion-MNIST,20000,1,3,72,0.0015,0.9996
Fashion-MNIST,20000,1,3,73,2.45E-04,0.9999
Fashion-MNIST,20000,1,3,74,5.70E-04,0.9998
Fashion-MNIST,20000,1,3,75,6.70E-04,0.9999
Fashion-MNIST,20000,1,3,76,3.66E-04,0.9998
Fashion-MNIST,20000,1,3,77,8.28E-05,1
Fashion-MNIST,20000,1,3,78,2.26E-04,0.9999
Fashion-MNIST,20000,1,3,79,3.74E-04,0.9998
Fashion-MNIST,20000,1,3,80,1.32E-04,1
Fashion-MNIST,20000,1,3,81,9.48E-04,0.9996
Fashion-MNIST,20000,1,3,82,3.29E-05,1
Fashion-MNIST,20000,1,3,83,1.07E-04,1
Fashion-MNIST,20000,1,3,84,4.15E-05,1
Fashion-MNIST,20000,1,3,85,4.68E-05,1
Fashion-MNIST,20000,1,3,86,1.75E-04,0.9999
Fashion-MNIST,20000,1,3,87,2.54E-05,1
Fashion-MNIST,20000,1,3,88,1.30E-04,0.9999
Fashion-MNIST,20000,1,3,89,1.62E-05,1
Fashion-MNIST,20000,1,3,90,6.20E-05,1
Fashion-MNIST,20000,1,3,91,6.47E-05,1
Fashion-MNIST,20000,1,3,92,3.25E-05,1
Fashion-MNIST,20000,1,3,93,1.47E-04,0.9999
Fashion-MNIST,20000,1,3,94,5.05E-05,1
Fashion-MNIST,20000,1,3,95,2.32E-04,0.9998
Fashion-MNIST,20000,1,3,96,4.33E-04,0.9998
Fashion-MNIST,20000,1,3,97,1.06E-04,1
Fashion-MNIST,20000,1,3,98,1.58E-04,0.9999
Fashion-MNIST,20000,1,3,99,2.10E-04,0.9999
Fashion-MNIST,20000,1,3,100,3.11E-04,0.9999
Fashion-MNIST,20000,1,4,1,0.9538,0.5274
Fashion-MNIST,20000,1,4,2,0.549,0.7668
Fashion-MNIST,20000,1,4,3,0.2603,0.9062
Fashion-MNIST,20000,1,4,4,0.1437,0.9548
Fashion-MNIST,20000,1,4,5,0.0967,0.9754
Fashion-MNIST,20000,1,4,6,0.0604,0.9842
Fashion-MNIST,20000,1,4,7,0.0459,0.988
Fashion-MNIST,20000,1,4,8,0.0368,0.9903
Fashion-MNIST,20000,1,4,9,0.0287,0.9929
Fashion-MNIST,20000,1,4,10,0.028,0.992
Fashion-MNIST,20000,1,4,11,0.0248,0.9937
Fashion-MNIST,20000,1,4,12,0.0187,0.9951
Fashion-MNIST,20000,1,4,13,0.0167,0.9959
Fashion-MNIST,20000,1,4,14,0.0171,0.9959
Fashion-MNIST,20000,1,4,15,0.0147,0.9961
Fashion-MNIST,20000,1,4,16,0.0127,0.9962
Fashion-MNIST,20000,1,4,17,0.0115,0.9968
Fashion-MNIST,20000,1,4,18,0.0132,0.9964
Fashion-MNIST,20000,1,4,19,0.0124,0.9962
Fashion-MNIST,20000,1,4,20,0.0102,0.9964
Fashion-MNIST,20000,1,4,21,0.01,0.9966
Fashion-MNIST,20000,1,4,22,0.0094,0.9969
Fashion-MNIST,20000,1,4,23,0.0111,0.9966
Fashion-MNIST,20000,1,4,24,0.0117,0.9954
Fashion-MNIST,20000,1,4,25,0.0096,0.997
Fashion-MNIST,20000,1,4,26,0.0103,0.9964
Fashion-MNIST,20000,1,4,27,0.0074,0.9976
Fashion-MNIST,20000,1,4,28,0.0067,0.998
Fashion-MNIST,20000,1,4,29,0.0071,0.9973
Fashion-MNIST,20000,1,4,30,0.0095,0.9971
Fashion-MNIST,20000,1,4,31,0.0103,0.9963
Fashion-MNIST,20000,1,4,32,0.0087,0.9969
Fashion-MNIST,20000,1,4,33,0.0061,0.9978
Fashion-MNIST,20000,1,4,34,0.0051,0.9986
Fashion-MNIST,20000,1,4,35,0.0073,0.9975
Fashion-MNIST,20000,1,4,36,0.0072,0.9971
Fashion-MNIST,20000,1,4,37,0.0055,0.9975
Fashion-MNIST,20000,1,4,38,0.0057,0.998
Fashion-MNIST,20000,1,4,39,0.011,0.9955
Fashion-MNIST,20000,1,4,40,0.0055,0.9982
Fashion-MNIST,20000,1,4,41,0.0104,0.9966
Fashion-MNIST,20000,1,4,42,0.0066,0.9978
Fashion-MNIST,20000,1,4,43,0.0069,0.9974
Fashion-MNIST,20000,1,4,44,0.0035,0.9992
Fashion-MNIST,20000,1,4,45,0.0037,0.9984
Fashion-MNIST,20000,1,4,46,0.004,0.9984
Fashion-MNIST,20000,1,4,47,0.0046,0.9985
Fashion-MNIST,20000,1,4,48,0.0055,0.9979
Fashion-MNIST,20000,1,4,49,0.0056,0.9982
Fashion-MNIST,20000,1,4,50,0.0045,0.9985
Fashion-MNIST,20000,1,4,51,0.0036,0.9986
Fashion-MNIST,20000,1,4,52,0.0054,0.9983
Fashion-MNIST,20000,1,4,53,0.0057,0.9982
Fashion-MNIST,20000,1,4,54,0.0049,0.9984
Fashion-MNIST,20000,1,4,55,0.0059,0.9982
Fashion-MNIST,20000,1,4,56,0.0061,0.9981
Fashion-MNIST,20000,1,4,57,0.0067,0.998
Fashion-MNIST,20000,1,4,58,0.0093,0.9972
Fashion-MNIST,20000,1,4,59,0.0075,0.998
Fashion-MNIST,20000,1,4,60,0.0039,0.9987
Fashion-MNIST,20000,1,4,61,0.0074,0.9979
Fashion-MNIST,20000,1,4,62,0.0048,0.9984
Fashion-MNIST,20000,1,4,63,0.0038,0.999
Fashion-MNIST,20000,1,4,64,0.0061,0.998
Fashion-MNIST,20000,1,4,65,0.0047,0.9986
Fashion-MNIST,20000,1,4,66,0.0043,0.9983
Fashion-MNIST,20000,1,4,67,0.0052,0.9984
Fashion-MNIST,20000,1,4,68,0.0058,0.9982
Fashion-MNIST,20000,1,4,69,0.0046,0.9988
Fashion-MNIST,20000,1,4,70,0.0057,0.9983
Fashion-MNIST,20000,1,4,71,0.005,0.9986
Fashion-MNIST,20000,1,4,72,0.0066,0.9983
Fashion-MNIST,20000,1,4,73,0.0061,0.9985
Fashion-MNIST,20000,1,4,74,0.0042,0.999
Fashion-MNIST,20000,1,4,75,0.008,0.9981
Fashion-MNIST,20000,1,4,76,0.0059,0.9985
Fashion-MNIST,20000,1,4,77,0.008,0.9978
Fashion-MNIST,20000,1,4,78,0.0064,0.9981
Fashion-MNIST,20000,1,4,79,0.0068,0.9982
Fashion-MNIST,20000,1,4,80,0.0051,0.9986
Fashion-MNIST,20000,1,4,81,0.0061,0.9984
Fashion-MNIST,20000,1,4,82,0.0063,0.9984
Fashion-MNIST,20000,1,4,83,0.0027,0.9993
Fashion-MNIST,20000,1,4,84,0.0066,0.9983
Fashion-MNIST,20000,1,4,85,0.0038,0.9988
Fashion-MNIST,20000,1,4,86,0.0044,0.9983
Fashion-MNIST,20000,1,4,87,0.0026,0.9992
Fashion-MNIST,20000,1,4,88,0.005,0.9985
Fashion-MNIST,20000,1,4,89,0.0043,0.9982
Fashion-MNIST,20000,1,4,90,0.0041,0.9986
Fashion-MNIST,20000,1,4,91,0.005,0.9988
Fashion-MNIST,20000,1,4,92,0.005,0.9987
Fashion-MNIST,20000,1,4,93,0.0053,0.9983
Fashion-MNIST,20000,1,4,94,0.0036,0.9987
Fashion-MNIST,20000,1,4,95,0.0057,0.9982
Fashion-MNIST,20000,1,4,96,0.0043,0.9987
Fashion-MNIST,20000,1,4,97,0.0061,0.9985
Fashion-MNIST,20000,1,4,98,0.0056,0.9983
Fashion-MNIST,20000,1,4,99,0.0058,0.9986
Fashion-MNIST,20000,1,4,100,0.0053,0.9983
Fashion-MNIST,20000,1,5,1,1.1991,0.4441
Fashion-MNIST,20000,1,5,2,0.8943,0.6114
Fashion-MNIST,20000,1,5,3,0.5554,0.7864
Fashion-MNIST,20000,1,5,4,0.3704,0.8692
Fashion-MNIST,20000,1,5,5,0.2876,0.9043
Fashion-MNIST,20000,1,5,6,0.2054,0.9408
Fashion-MNIST,20000,1,5,7,0.158,0.9588
Fashion-MNIST,20000,1,5,8,0.1261,0.9661
Fashion-MNIST,20000,1,5,9,0.1023,0.971
Fashion-MNIST,20000,1,5,10,0.0886,0.9751
Fashion-MNIST,20000,1,5,11,0.0743,0.9786
Fashion-MNIST,20000,1,5,12,0.071,0.9784
Fashion-MNIST,20000,1,5,13,0.0689,0.9792
Fashion-MNIST,20000,1,5,14,0.0593,0.9821
Fashion-MNIST,20000,1,5,15,0.0609,0.9815
Fashion-MNIST,20000,1,5,16,0.0476,0.9859
Fashion-MNIST,20000,1,5,17,0.0477,0.9853
Fashion-MNIST,20000,1,5,18,0.0474,0.9863
Fashion-MNIST,20000,1,5,19,0.0471,0.9846
Fashion-MNIST,20000,1,5,20,0.0473,0.9853
Fashion-MNIST,20000,1,5,21,0.0377,0.9879
Fashion-MNIST,20000,1,5,22,0.0408,0.9872
Fashion-MNIST,20000,1,5,23,0.0395,0.9869
Fashion-MNIST,20000,1,5,24,0.0384,0.987
Fashion-MNIST,20000,1,5,25,0.0364,0.9886
Fashion-MNIST,20000,1,5,26,0.0337,0.9886
Fashion-MNIST,20000,1,5,27,0.0394,0.987
Fashion-MNIST,20000,1,5,28,0.0335,0.989
Fashion-MNIST,20000,1,5,29,0.0374,0.9881
Fashion-MNIST,20000,1,5,30,0.0383,0.9882
Fashion-MNIST,20000,1,5,31,0.0337,0.9893
Fashion-MNIST,20000,1,5,32,0.0362,0.9881
Fashion-MNIST,20000,1,5,33,0.0326,0.9895
Fashion-MNIST,20000,1,5,34,0.029,0.99
Fashion-MNIST,20000,1,5,35,0.033,0.9905
Fashion-MNIST,20000,1,5,36,0.0358,0.9893
Fashion-MNIST,20000,1,5,37,0.0315,0.9898
Fashion-MNIST,20000,1,5,38,0.0323,0.9901
Fashion-MNIST,20000,1,5,39,0.0297,0.9909
Fashion-MNIST,20000,1,5,40,0.0306,0.9903
Fashion-MNIST,20000,1,5,41,0.0294,0.9908
Fashion-MNIST,20000,1,5,42,0.0273,0.9909
Fashion-MNIST,20000,1,5,43,0.0323,0.9899
Fashion-MNIST,20000,1,5,44,0.0396,0.9884
Fashion-MNIST,20000,1,5,45,0.0302,0.9908
Fashion-MNIST,20000,1,5,46,0.0286,0.9914
Fashion-MNIST,20000,1,5,47,0.0311,0.99
Fashion-MNIST,20000,1,5,48,0.0309,0.9902
Fashion-MNIST,20000,1,5,49,0.0316,0.9899
Fashion-MNIST,20000,1,5,50,0.0318,0.9893
Fashion-MNIST,20000,1,5,51,0.0277,0.9907
Fashion-MNIST,20000,1,5,52,0.0297,0.9912
Fashion-MNIST,20000,1,5,53,0.0339,0.9889
Fashion-MNIST,20000,1,5,54,0.0319,0.9904
Fashion-MNIST,20000,1,5,55,0.0274,0.9909
Fashion-MNIST,20000,1,5,56,0.0282,0.9914
Fashion-MNIST,20000,1,5,57,0.0367,0.9893
Fashion-MNIST,20000,1,5,58,0.027,0.9914
Fashion-MNIST,20000,1,5,59,0.0315,0.9902
Fashion-MNIST,20000,1,5,60,0.0366,0.9889
Fashion-MNIST,20000,1,5,61,0.0288,0.9915
Fashion-MNIST,20000,1,5,62,0.0331,0.99
Fashion-MNIST,20000,1,5,63,0.0257,0.9924
Fashion-MNIST,20000,1,5,64,0.0304,0.9911
Fashion-MNIST,20000,1,5,65,0.0285,0.991
Fashion-MNIST,20000,1,5,66,0.0274,0.9906
Fashion-MNIST,20000,1,5,67,0.0308,0.9903
Fashion-MNIST,20000,1,5,68,0.0321,0.99
Fashion-MNIST,20000,1,5,69,0.0273,0.9905
Fashion-MNIST,20000,1,5,70,0.0305,0.99
Fashion-MNIST,20000,1,5,71,0.0279,0.9917
Fashion-MNIST,20000,1,5,72,0.0264,0.9909
Fashion-MNIST,20000,1,5,73,0.0264,0.9918
Fashion-MNIST,20000,1,5,74,0.0252,0.9916
Fashion-MNIST,20000,1,5,75,0.0264,0.9924
Fashion-MNIST,20000,1,5,76,0.0292,0.9909
Fashion-MNIST,20000,1,5,77,0.0251,0.991
Fashion-MNIST,20000,1,5,78,0.0223,0.9925
Fashion-MNIST,20000,1,5,79,0.0284,0.9905
Fashion-MNIST,20000,1,5,80,0.0245,0.9921
Fashion-MNIST,20000,1,5,81,0.026,0.9916
Fashion-MNIST,20000,1,5,82,0.0251,0.9924
Fashion-MNIST,20000,1,5,83,0.0261,0.9915
Fashion-MNIST,20000,1,5,84,0.0281,0.9909
Fashion-MNIST,20000,1,5,85,0.026,0.9916
Fashion-MNIST,20000,1,5,86,0.026,0.9917
Fashion-MNIST,20000,1,5,87,0.0238,0.992
Fashion-MNIST,20000,1,5,88,0.0276,0.9905
Fashion-MNIST,20000,1,5,89,0.0281,0.9906
Fashion-MNIST,20000,1,5,90,0.0247,0.9912
Fashion-MNIST,20000,1,5,91,0.0229,0.9927
Fashion-MNIST,20000,1,5,92,0.0249,0.9923
Fashion-MNIST,20000,1,5,93,0.0239,0.9921
Fashion-MNIST,20000,1,5,94,0.0229,0.9924
Fashion-MNIST,20000,1,5,95,0.0293,0.9909
Fashion-MNIST,20000,1,5,96,0.0297,0.9903
Fashion-MNIST,20000,1,5,97,0.0246,0.9921
Fashion-MNIST,20000,1,5,98,0.0237,0.9922
Fashion-MNIST,20000,1,5,99,0.0246,0.9914
Fashion-MNIST,20000,1,5,100,0.028,0.9914
Fashion-MNIST,20000,2,2,1,0.1104,0.9547
Fashion-MNIST,20000,2,2,2,0.007,0.9988
Fashion-MNIST,20000,2,2,3,0.0015,0.9999
Fashion-MNIST,20000,2,2,4,0.0024,0.9994
Fashion-MNIST,20000,2,2,5,3.22E-04,1
Fashion-MNIST,20000,2,2,6,1.07E-04,1
Fashion-MNIST,20000,2,2,7,1.05E-04,1
Fashion-MNIST,20000,2,2,8,4.12E-04,0.9999
Fashion-MNIST,20000,2,2,9,1.30E-04,1
Fashion-MNIST,20000,2,2,10,1.35E-05,1
Fashion-MNIST,20000,2,2,11,1.03E-04,1
Fashion-MNIST,20000,2,2,12,6.16E-05,1
Fashion-MNIST,20000,2,2,13,1.28E-05,1
Fashion-MNIST,20000,2,2,14,1.24E-05,1
Fashion-MNIST,20000,2,2,15,2.58E-06,1
Fashion-MNIST,20000,2,2,16,3.20E-06,1
Fashion-MNIST,20000,2,2,17,5.65E-06,1
Fashion-MNIST,20000,2,2,18,4.32E-07,1
Fashion-MNIST,20000,2,2,19,6.67E-07,1
Fashion-MNIST,20000,2,2,20,5.01E-07,1
Fashion-MNIST,20000,2,2,21,8.03E-07,1
Fashion-MNIST,20000,2,2,22,2.02E-07,1
Fashion-MNIST,20000,2,2,23,1.90E-06,1
Fashion-MNIST,20000,2,2,24,1.73E-07,1
Fashion-MNIST,20000,2,2,25,3.89E-08,1
Fashion-MNIST,20000,2,2,26,1.04E-08,1
Fashion-MNIST,20000,2,2,27,6.70E-07,1
Fashion-MNIST,20000,2,2,28,2.27E-06,1
Fashion-MNIST,20000,2,2,29,8.17E-08,1
Fashion-MNIST,20000,2,2,30,3.56E-08,1
Fashion-MNIST,20000,2,2,31,1.43E-07,1
Fashion-MNIST,20000,2,2,32,1.93E-07,1
Fashion-MNIST,20000,2,2,33,1.10E-08,1
Fashion-MNIST,20000,2,2,34,1.06E-08,1
Fashion-MNIST,20000,2,2,35,1.30E-09,1
Fashion-MNIST,20000,2,2,36,1.10E-08,1
Fashion-MNIST,20000,2,2,37,6.97E-06,1
Fashion-MNIST,20000,2,2,38,7.25E-06,1
Fashion-MNIST,20000,2,2,39,7.07E-09,1
Fashion-MNIST,20000,2,2,40,2.98E-09,1
Fashion-MNIST,20000,2,2,41,2.93E-08,1
Fashion-MNIST,20000,2,2,42,5.08E-09,1
Fashion-MNIST,20000,2,2,43,2.05E-09,1
Fashion-MNIST,20000,2,2,44,7.15E-10,1
Fashion-MNIST,20000,2,2,45,6.00E-07,1
Fashion-MNIST,20000,2,2,46,1.91E-10,1
Fashion-MNIST,20000,2,2,47,4.77E-11,1
Fashion-MNIST,20000,2,2,48,2.50E-10,1
Fashion-MNIST,20000,2,2,49,4.55E-06,1
Fashion-MNIST,20000,2,2,50,3.74E-09,1
Fashion-MNIST,20000,2,2,51,5.48E-10,1
Fashion-MNIST,20000,2,2,52,1.84E-09,1
Fashion-MNIST,20000,2,2,53,3.08E-09,1
Fashion-MNIST,20000,2,2,54,1.43E-10,1
Fashion-MNIST,20000,2,2,55,4.05E-10,1
Fashion-MNIST,20000,2,2,56,2.38E-11,1
Fashion-MNIST,20000,2,2,57,4.77E-11,1
Fashion-MNIST,20000,2,2,58,4.77E-11,1
Fashion-MNIST,20000,2,2,59,3.60E-09,1
Fashion-MNIST,20000,2,2,60,1.10E-09,1
Fashion-MNIST,20000,2,2,61,1.19E-10,1
Fashion-MNIST,20000,2,2,62,5.36E-10,1
Fashion-MNIST,20000,2,2,63,4.41E-10,1
Fashion-MNIST,20000,2,2,64,1.55E-10,1
Fashion-MNIST,20000,2,2,65,2.03E-10,1
Fashion-MNIST,20000,2,2,66,2.74E-10,1
Fashion-MNIST,20000,2,2,67,2.27E-10,1
Fashion-MNIST,20000,2,2,68,9.54E-11,1
Fashion-MNIST,20000,2,2,69,0.00E+00,1
Fashion-MNIST,20000,2,2,70,0.00E+00,1
Fashion-MNIST,20000,2,2,71,1.19E-11,1
Fashion-MNIST,20000,2,2,72,1.57E-08,1
Fashion-MNIST,20000,2,2,73,3.22E-10,1
Fashion-MNIST,20000,2,2,74,1.19E-11,1
Fashion-MNIST,20000,2,2,75,1.31E-10,1
Fashion-MNIST,20000,2,2,76,3.58E-11,1
Fashion-MNIST,20000,2,2,77,1.67E-10,1
Fashion-MNIST,20000,2,2,78,0.00E+00,1
Fashion-MNIST,20000,2,2,79,0.00E+00,1
Fashion-MNIST,20000,2,2,80,4.53E-10,1
Fashion-MNIST,20000,2,2,81,0.00E+00,1
Fashion-MNIST,20000,2,2,82,2.50E-10,1
Fashion-MNIST,20000,2,2,83,4.77E-11,1
Fashion-MNIST,20000,2,2,84,0.00E+00,1
Fashion-MNIST,20000,2,2,85,0.00E+00,1
Fashion-MNIST,20000,2,2,86,0.00E+00,1
Fashion-MNIST,20000,2,2,87,0.00E+00,1
Fashion-MNIST,20000,2,2,88,7.15E-11,1
Fashion-MNIST,20000,2,2,89,0.00E+00,1
Fashion-MNIST,20000,2,2,90,0.00E+00,1
Fashion-MNIST,20000,2,2,91,0.00E+00,1
Fashion-MNIST,20000,2,2,92,0.00E+00,1
Fashion-MNIST,20000,2,2,93,0.00E+00,1
Fashion-MNIST,20000,2,2,94,0.00E+00,1
Fashion-MNIST,20000,2,2,95,0.00E+00,1
Fashion-MNIST,20000,2,2,96,0.00E+00,1
Fashion-MNIST,20000,2,2,97,1.19E-11,1
Fashion-MNIST,20000,2,2,98,2.50E-10,1
Fashion-MNIST,20000,2,2,99,0.00E+00,1
Fashion-MNIST,20000,2,2,100,0.00E+00,1
Fashion-MNIST,20000,2,3,1,0.5704,0.7125
Fashion-MNIST,20000,2,3,2,0.292,0.8996
Fashion-MNIST,20000,2,3,3,0.0791,0.9798
Fashion-MNIST,20000,2,3,4,0.0375,0.9923
Fashion-MNIST,20000,2,3,5,0.0174,0.997
Fashion-MNIST,20000,2,3,6,0.0134,0.9981
Fashion-MNIST,20000,2,3,7,0.0107,0.9978
Fashion-MNIST,20000,2,3,8,0.0083,0.9979
Fashion-MNIST,20000,2,3,9,0.0052,0.9988
Fashion-MNIST,20000,2,3,10,0.0057,0.9984
Fashion-MNIST,20000,2,3,11,0.0039,0.9987
Fashion-MNIST,20000,2,3,12,0.0039,0.9989
Fashion-MNIST,20000,2,3,13,0.0029,0.9994
Fashion-MNIST,20000,2,3,14,0.0024,0.9993
Fashion-MNIST,20000,2,3,15,0.002,0.9994
Fashion-MNIST,20000,2,3,16,0.0031,0.9989
Fashion-MNIST,20000,2,3,17,0.0045,0.9984
Fashion-MNIST,20000,2,3,18,0.0024,0.999
Fashion-MNIST,20000,2,3,19,0.0023,0.9992
Fashion-MNIST,20000,2,3,20,0.0019,0.9993
Fashion-MNIST,20000,2,3,21,0.0017,0.9994
Fashion-MNIST,20000,2,3,22,0.0018,0.9996
Fashion-MNIST,20000,2,3,23,0.001,0.9998
Fashion-MNIST,20000,2,3,24,0.0014,0.9995
Fashion-MNIST,20000,2,3,25,0.0026,0.9992
Fashion-MNIST,20000,2,3,26,0.0013,0.9997
Fashion-MNIST,20000,2,3,27,0.0017,0.9992
Fashion-MNIST,20000,2,3,28,0.0015,0.9994
Fashion-MNIST,20000,2,3,29,9.73E-04,0.9997
Fashion-MNIST,20000,2,3,30,0.001,0.9996
Fashion-MNIST,20000,2,3,31,0.0026,0.9989
Fashion-MNIST,20000,2,3,32,0.0012,0.9996
Fashion-MNIST,20000,2,3,33,7.94E-04,0.9998
Fashion-MNIST,20000,2,3,34,5.22E-04,0.9998
Fashion-MNIST,20000,2,3,35,4.96E-04,0.9998
Fashion-MNIST,20000,2,3,36,6.01E-04,0.9999
Fashion-MNIST,20000,2,3,37,8.88E-04,0.9996
Fashion-MNIST,20000,2,3,38,7.33E-04,0.9997
Fashion-MNIST,20000,2,3,39,7.14E-04,0.9996
Fashion-MNIST,20000,2,3,40,6.81E-04,0.9997
Fashion-MNIST,20000,2,3,41,5.21E-04,1
Fashion-MNIST,20000,2,3,42,4.83E-04,0.9999
Fashion-MNIST,20000,2,3,43,9.05E-04,0.9997
Fashion-MNIST,20000,2,3,44,5.46E-04,0.9998
Fashion-MNIST,20000,2,3,45,6.58E-04,0.9998
Fashion-MNIST,20000,2,3,46,3.00E-04,1
Fashion-MNIST,20000,2,3,47,3.73E-04,0.9999
Fashion-MNIST,20000,2,3,48,2.29E-04,1
Fashion-MNIST,20000,2,3,49,5.29E-04,0.9998
Fashion-MNIST,20000,2,3,50,5.47E-04,0.9998
Fashion-MNIST,20000,2,3,51,6.48E-04,0.9996
Fashion-MNIST,20000,2,3,52,6.93E-04,0.9998
Fashion-MNIST,20000,2,3,53,2.28E-04,0.9999
Fashion-MNIST,20000,2,3,54,3.79E-04,0.9998
Fashion-MNIST,20000,2,3,55,0.0015,0.9996
Fashion-MNIST,20000,2,3,56,2.89E-04,0.9999
Fashion-MNIST,20000,2,3,57,6.77E-04,0.9997
Fashion-MNIST,20000,2,3,58,1.26E-04,1
Fashion-MNIST,20000,2,3,59,1.21E-04,1
Fashion-MNIST,20000,2,3,60,4.81E-04,0.9998
Fashion-MNIST,20000,2,3,61,1.74E-04,1
